FECHA PUBLICACIÓN,TIPO MEDIO,MEDIO,IMPORTE,RAZON SOCIAL MEDIO,CAMPAÑA
12/01/2016,RADIO,MITRE,30250,RADIO MITRE S.A.,DENGUE
12/01/2016,RADIO,MITRE,145200,RADIO MITRE S.A.,DENGUE
12/01/2016,MEDIOS VECINALES/WEB,www.vecinosycomunas.com.ar,7674.3,COOPERATIVA DE TRABAJO EME CONT LTDA,Campañas Varias
12/01/2016,MEDIOS VECINALES/WEB,www.elmensajerodiario.com.ar,7674.3,COOPERATIVA DE TRABAJO EME CONT LTDA,Campañas Varias
12/01/2016,MEDIOS GRAFICOS,ALTA AA Y AUSTRAL,26562.5,FUNDACION OCTUBRE TRABAJADORES DE EDIFICIOS,EMPRENDEDORISMO
12/01/2016,MEDIOS GRAFICOS,NOTICIAS URBANAS,42312,PRODUCCIONES URBANAS SRL,NAVIDAD - PARQUE NAVIDEÑO
12/01/2016,MEDIOS VECINALES/GRAFICA,LA TABA,15348.45,COOPERATIVA DE TRABAJO LA TABA ,Campañas Varias
12/01/2016,TV,360 TV,12000,ELECTROINGENIERIA SA,DESFILE NAVIDEÑO
12/02/2016,RADIO,SPLENDID AM 990,50311.8,Radio Difusora Buenos Aires S.A.,DESFILE NAVIDEÑO
12/02/2016,RADIO,CONTINENTAL,58098.15,LS4 RADIO CONTINENTAL SOCIEDAD ANONIMA,DESFILE NAVIDEÑO
12/02/2016,RADIO,Los 40 principales,25155.9,LS4 RADIO CONTINENTAL SOCIEDAD ANONIMA,DESFILE NAVIDEÑO
12/02/2016,RADIO,FM RADIO DISNEY 94.3,12177.7425,DIFUSORA BAIRES SOCIEDAD ANONIMA,AUSA
12/02/2016,RADIO,AM 1420,20872.5,AFAKOT SA,DESFILE NAVIDEÑO
12/02/2016,RADIO,FM Touche 93.5,23292.5,BEAR Producciones – FM Touché 93.5,DESFILE NAVIDEÑO
12/02/2016,RADIO,RQP,23740.2,RQP SA,DESFILE NAVIDEÑO
12/02/2016,RADIO,FM LATE 93.1,24662.22,GRUPO EL SOL,DESFILE NAVIDEÑO
12/02/2016,RADIO,AM 1450 El Sol,27071.81,GRUPO EL SOL,DESFILE NAVIDEÑO
12/02/2016,RADIO,FM 89.90 RCV,58987.5,ENDEMOL ARGENTINA S.A.,DESFILE NAVIDEÑO
12/02/2016,RADIO,AM BELGRANO  La 950 ,90169.2,RADIO LIBERTAD SA /FOUR EMOTION SRL,DESFILE NAVIDEÑO
12/02/2016,RADIO,LA RED,92347.2,RED CELESTE Y BLANCA SA,DESFILE NAVIDEÑO
12/02/2016,RADIO,POP,305791.2,VOTIONIS S.A.,DESFILE NAVIDEÑO
12/02/2016,RADIO,FM 100,146561.25,RADIO MITRE S.A.,DESFILE NAVIDEÑO
12/02/2016,RADIO,MITRE,196564.5,RADIO MITRE S.A.,DESFILE NAVIDEÑO
12/02/2016,RADIO,MITRE,217800,RADIO MITRE S.A.,DESFILE NAVIDEÑO
12/02/2016,RADIO,AM 750,39802.95,FUNDACION OCTUBRE TRABAJADORES DE EDIFICIOS,DESFILE NAVIDEÑO
12/03/2016,TV,CANAL 13,537240,ARTE RADIOTELEVISIVO ARGENTINO S.A.,DESFILE NAVIDEÑO
12/04/2016,MEDIOS GRAFICOS,CLARIN,97119.83,ARTE GRAFICO EDITORIAL ARGENTINO SA,INCORPORACION INSPECTORES
12/04/2016,MEDIOS GRAFICOS,PAGINA 12,185267.94,EDITORIAL LA PAGINA S.A.,METROBUS NORTE
12/04/2016,MEDIOS GRAFICOS,POPULAR,392120.344,IMPREBA S.A.,METROBUS NORTE
12/04/2016,VIA PUBLICA,Vallas Moviles,31291,LATIN AMERICAN COMMUNICATION S.A.,VIOLENCIA DE GÉNERO
12/04/2016,TV,AMERICA TV ,106177.5,AMERICA TV SA,PARQUE NAVIDEÑO
12/04/2016,MEDIOS GRAFICOS,PERFIL,209715.26,EDITORIAL PERFIL S.A.,METROBUS NORTE
12/04/2016,TV,TELEFE,517275,TELEVISION FEDERAL S.A.,DESFILE NAVIDEÑO
12/04/2016,TV,CANAL 13,104786,ARTE RADIOTELEVISIVO ARGENTINO S.A.,DESFILE NAVIDEÑO
12/04/2016,MEDIOS GRAFICOS,LA NACION,147796.7,LA NACION S.A. ,INCORPORACION INSPECTORES
12/04/2016,MEDIOS GRAFICOS,LA NACION,657362.87,LA NACION S.A. ,METROBUS NORTE
12/05/2016,VIA PUBLICA,Sextuples,68062.5,COMMEDIA S.A,VIOLENCIA DE GÉNERO
12/05/2016,TV,CANAL 13,494890,ARTE RADIOTELEVISIVO ARGENTINO S.A.,DESFILE NAVIDEÑO
12/06/2016,MEDIOS GRAFICOS,CARAS,58552.64,EDITORIAL PERFIL S.A.,NAVIDAD - PARQUE NAVIDEÑO
12/07/2016,MEDIOS GRAFICOS,MIA,18453.78,EDITORIAL PERFIL S.A.,NAVIDAD - PARQUE NAVIDEÑO
12/07/2016,TV,CANAL 13,145200,ARTE RADIOTELEVISIVO ARGENTINO S.A.,DESFILE NAVIDEÑO
12/07/2016,MEDIOS GRAFICOS,NOTICIAS URBANAS,42312,PRODUCCIONES URBANAS SRL,METROBUS NORTE
12/08/2016,MEDIOS GRAFICOS,EL ESTADISTA,12167.0105,ESECOM S.A.,METROBUS NORTE
12/08/2016,TV,TELEFE,661870,TELEVISION FEDERAL S.A.,AGENDA CULTURAL
12/10/2016,MEDIOS GRAFICOS,PERFIL,174832.416,EDITORIAL PERFIL S.A.,BA A BAILAR - DISFRUTE
12/11/2016,MEDIOS GRAFICOS,POPULAR,392120.34,IMPREBA S.A.,PASOS BAJO NIVEL AUSA
12/11/2016,MEDIOS GRAFICOS,TIEMPO ARGENTINO,56375,COOPERATIVA DE TRABAJO POR MAS TIEMPO LTDA.,PASOS BAJO NIVEL AUSA
12/11/2016,MEDIOS GRAFICOS,PERFIL,209715.26,EDITORIAL PERFIL S.A.,PASOS BAJO NIVEL AUSA
12/11/2016,TV,CANAL 13,250000,ARTE RADIOTELEVISIVO ARGENTINO S.A.,DESFILE NAVIDEÑO
12/11/2016,MEDIOS GRAFICOS,LA NACION,659995.42,LA NACION S.A. ,LICIT. PASO BAJO NIVEL
12/12/2016,RADIO,SPLENDID AM 990,32343.3,Radio Difusora Buenos Aires S.A.,EMPRENDEDORISMO
12/12/2016,RADIO,CONTINENTAL,64087.65,LS4 RADIO CONTINENTAL SOCIEDAD ANONIMA,EMPRENDEDORISMO
12/12/2016,VIA PUBLICA,Carteleras dobles,3072,AD-POINT S.A.,CIUDAD VERDE
12/12/2016,VIA PUBLICA,Sextuples,74953.600064,AD-POINT S.A.,CIUDAD VERDE
12/12/2016,VIA PUBLICA,Carteleras dobles,84336,CARLOS A. GIROLA Y ASOCIADOS S.R.L.,CIUDAD VERDE
12/12/2016,VIA PUBLICA,Sextuples,411439.20048,CARLOS A. GIROLA Y ASOCIADOS S.R.L.,CIUDAD VERDE
12/12/2016,RADIO,FM RADIO DISNEY 94.3,7742.79,DIFUSORA BAIRES SOCIEDAD ANONIMA,EMPRENDEDORISMO
12/12/2016,RADIO,RQP,16879.5,RQP SA,EMPRENDEDORISMO
12/12/2016,RADIO,AM 1420,20509.5,AFAKOT SA,EMPRENDEDORISMO
12/12/2016,RADIO,FM Touche 93.5,21719.5,BEAR Producciones – FM Touché 93.5,PARQUE NAVIDEÑO 
12/12/2016,RADIO,FM LATE 93.1,26511.89,GRUPO EL SOL,EMPRENDEDORISMO
12/12/2016,RADIO,FM 89.90 RCV,34938.75,ENDEMOL ARGENTINA S.A.,EMPRENDEDORISMO
12/12/2016,RADIO,ROCK AND POP,49051.2825,RADIODIFUSORA BUENOS AIRES S.A.,EMPRENDEDORISMO
12/12/2016,RADIO,AM BELGRANO  La 950 ,67626.9,RADIO LIBERTAD SA /FOUR EMOTION SRL,EMPRENDEDORISMO
12/12/2016,RADIO,LA RED,101581.92,RED CELESTE Y BLANCA SA,EMPRENDEDORISMO
12/12/2016,MEDIOS GRAFICOS,EL PAIS - URUGUAY,72811.24,EL PAÍS S.A. ,LICIT. PUBLICA MIN. TRANSPORTE
12/12/2016,TV,CANAL 13,145200,ARTE RADIOTELEVISIVO ARGENTINO S.A.,DESFILE NAVIDEÑO
12/12/2016,RADIO,MITRE,82764,RADIO MITRE S.A.,EMPRENDEDORISMO
12/12/2016,RADIO,FM 100,102592.875,RADIO MITRE S.A.,EMPRENDEDORISMO
12/13/2016,MEDIOS GRAFICOS,CARAS,58552.64,EDITORIAL PERFIL S.A.,AHORRO ENERGIA
12/13/2016,TV,CANAL 13,989780,ARTE RADIOTELEVISIVO ARGENTINO S.A.,DESFILE NAVIDEÑO
12/13/2016,RADIO,MITRE,160000,RADIO MITRE S.A.,DESFILE NAVIDEÑO
12/13/2016,RADIO,MITRE,170000,RADIO MITRE S.A.,PARQUE NAVIDEÑO 
12/14/2016,MEDIOS GRAFICOS,CLARIN,89181.84,ARTE GRAFICO EDITORIAL ARGENTINO SA,LICITACIONES Y LLAMADOS
12/14/2016,VIA PUBLICA,Sextuples,220000,SIETE DE SEPTIEMBRE S.A.,AUSA
12/14/2016,RADIO,AM 1450 El Sol,24861.87,GRUPO EL SOL,PARQUE NAVIDEÑO 
12/14/2016,MEDIOS GRAFICOS,MIA,18453.78,EDITORIAL PERFIL S.A.,BA A BAILAR
12/14/2016,MEDIOS GRAFICOS,PRONTO,106080,PRODUCCIONES PUBLIEXPRRES SA,AHORRO ENERGIA
11/14/2016,WEB,www.lanacion.com,1412409.75,LA NACION S.A. ,DISFRUTE
12/15/2016,RADIO,CONTINENTAL,169170.1,LS4 RADIO CONTINENTAL SOCIEDAD ANONIMA,PASOS BAJO NIVEL 
12/15/2016,RADIO,DEL PLATA,31508.4,RADIODIFUSORA DEL PLATA SA,PASOS BAJO NIVEL 
12/15/2016,RADIO,MEGA,226260.32,RADIODIFUSORA DEL PLATA SA,PASOS BAJO NIVEL 
12/15/2016,RADIO,Los 40 principales,106453.38,LS4 RADIO CONTINENTAL SOCIEDAD ANONIMA,PASOS BAJO NIVEL 
12/15/2016,MEDIOS GRAFICOS,POPULAR,223973.904,IMPREBA S.A.,DISFRUTE
12/15/2016,VIA PUBLICA,Carteleras dobles,6144,AD-POINT S.A.,CIUDAD VERDE
12/15/2016,VIA PUBLICA,Sextuples,50000,E.M. SERVICIOS PUBLICITARIOS S.A.,CIUDAD VERDE
12/15/2016,TV,AMERICA TV ,360000,AMERICA TV SA,PARQUE NAVIDEÑO
12/15/2016,RADIO,RQP,37810.08,RQP SA,AUSA
12/15/2016,RADIO,LA RED,47712.72,RED CELESTE Y BLANCA SA,AUTOPISTA ILLIA 
12/15/2016,RADIO,FM 92.1 Vorterix,49789.27,VORTERIX SA,PASOS BAJO NIVEL 
12/15/2016,RADIO,AM BELGRANO  La 950 ,67630.53,RADIO LIBERTAD SA /FOUR EMOTION SRL,PASOS BAJO NIVEL 
12/15/2016,RADIO,ROCK AND POP,70893.9,RADIODIFUSORA BUENOS AIRES S.A.,AUSA
12/15/2016,RADIO,POP,92649.7,VOTIONIS S.A.,AUSA
12/15/2016,RADIO,RADIO ONE,99476.52,IMAGEN RADIAL SA,AUSA
12/15/2016,RADIO,FM VALE FM 97.5,122882.76,RADIO PRODUCTORA 2000 S.A.,NUEVA AUTOPISTA ILLIA
12/15/2016,RADIO,RADIO 10,242839.74,VOTIONIS S.A.,AUSA
12/15/2016,RADIO,MITRE,192426.3,RADIO MITRE S.A.,AUSA
12/16/2016,MEDIOS GRAFICOS,PAGINA 12,103275,EDITORIAL LA PAGINA S.A.,DENGUE
12/16/2016,MEDIOS GRAFICOS,EL ECONOMISTA,38085.831,ESECOM S.A.,AHORRO ENERGIA
12/16/2016,TV,TELEFE,661870,TELEVISION FEDERAL S.A.,AGENDA CULTURAL
12/17/2016,MEDIOS GRAFICOS,NOTICIAS,59093.74,EDITORIAL PERFIL S.A.,AHORRO ENERGIA
12/17/2016,MEDIOS GRAFICOS,PERFIL,111583.3,EDITORIAL PERFIL S.A.,BA CON LOS CHICOS
12/18/2016,MEDIOS GRAFICOS,CLARIN,902263.12,ARTE GRAFICO EDITORIAL ARGENTINO SA,LICIT. PASO BAJO NIVEL
12/18/2016,MEDIOS GRAFICOS,PAGINA 12,185267.94,EDITORIAL LA PAGINA S.A.,PASOS BAJO NIVEL AUSA
12/18/2016,TV,TELEFE,119470.56,TELEVISION FEDERAL S.A.,PARQUE NAVIDEÑO
12/19/2016,MEDIOS GRAFICOS,AMBITO FINANCIERO,49725,EDITORIAL AMFIN S.A.,DENGUE
12/20/2016,RADIO,RADIO 10,54362.88,VOTIONIS S.A.,DENGUE
12/20/2016,MEDIOS GRAFICOS,CARAS,58552.64,EDITORIAL PERFIL S.A.,BA CON LOS CHICOS - DISFRUTE
12/20/2016,MEDIOS GRAFICOS,EL CRONISTA,36180.39,EL CRONISTA COMERCIAL SA,LICIT. LETRAS DEL TESORO
12/21/2016,RADIO,SPLENDID AM 990,56061.72,Radio Difusora Buenos Aires S.A.,DENGUE
12/21/2016,RADIO,CONTINENTAL,147820.86,LS4 RADIO CONTINENTAL SOCIEDAD ANONIMA,DENGUE
12/21/2016,RADIO,MEGA,67500.576,RADIODIFUSORA DEL PLATA SA,DENGUE
12/21/2016,RADIO,RQP,29010.96,RQP SA,DENGUE
12/21/2016,RADIO,FM RADIO DISNEY 94.3,31108.374,DIFUSORA BAIRES SOCIEDAD ANONIMA,DENGUE
12/21/2016,RADIO,AM BELGRANO  La 950 ,216406.08,RADIO LIBERTAD SA /FOUR EMOTION SRL,DENGUE
12/21/2016,RADIO,LA RED,221633.28,RED CELESTE Y BLANCA SA,DENGUE
12/21/2016,MEDIOS GRAFICOS,PRONTO,106080,PRODUCCIONES PUBLIEXPRRES SA,BA CON LOS CHICOS - DISFRUTE
12/21/2016,RADIO,MITRE,99316.8,RADIO MITRE S.A.,DENGUE
12/21/2016,RADIO,MITRE,330000,RADIO MITRE S.A.,DENGUE
12/21/2016,RADIO,FM 100,457271.1,RADIO MITRE S.A.,DENGUE
12/22/2016,RADIO,Los 40 principales,26832.96,LS4 RADIO CONTINENTAL SOCIEDAD ANONIMA,DENGUE
12/22/2016,MEDIOS GRAFICOS,POPULAR,80000,IMPREBA S.A.,AHORRO ENERGIA
12/22/2016,RADIO,FM 89.90 RCV,37134.9,ENDEMOL ARGENTINA S.A.,DENGUE
12/22/2016,RADIO,FM 92.1 Vorterix,52502.87,VORTERIX SA,DENGUE
12/22/2016,RADIO,POP,86640.84,VOTIONIS S.A.,DENGUE
12/22/2016,MEDIOS GRAFICOS,EL PAIS - URUGUAY,72811.24,EL PAÍS S.A. ,LICIT. PUBLICA MIN. TRANSPORTE
12/22/2016,MEDIOS GRAFICOS,MIA,18453.78,EDITORIAL PERFIL S.A.,BA CON LOS CHICOS - DISFRUTE
12/26/2016,MEDIOS GRAFICOS,CARAS Y CARETAS,21602.75,FUNDACION OCTUBRE TRABAJADORES DE EDIFICIOS,DENGUE
12/26/2016,MEDIOS GRAFICOS,EL PLANETA URBANO,15300,FUNDACION OCTUBRE TRABAJADORES DE EDIFICIOS,DISFRUTE
12/27/2016,MEDIOS GRAFICOS,LA NACION,78083.11,LA NACION S.A. ,LICIT. PUENTE SOBRE EL RIACHUELO
12/28/2016,MEDIOS GRAFICOS,CLARIN,267545.52,ARTE GRAFICO EDITORIAL ARGENTINO SA,LICIT. CONSECION USO Y EXPLOT. CENTRO EXPOSICIONES Y CONVENCIONES
12/28/2016,MEDIOS GRAFICOS,CLARIN,66886.38,ARTE GRAFICO EDITORIAL ARGENTINO SA,LICIT. PUENTE SOBRE EL RIACHUELO
12/28/2016,MEDIOS GRAFICOS,LA NACION,117019.85,LA NACION S.A. ,LICIT. CONSECION USO Y EXPLOT. CENTRO EXPOSICIONES Y CONVENCIONES
12/29/2016,TV,TELEFE,661870,TELEVISION FEDERAL S.A.,AGENDA CULTURAL
12/29/2016,MEDIOS GRAFICOS,LA NACION,267473.96,LA NACION S.A. ,LICIT. CONSECION USO Y EXPLOT. CENTRO EXPOSICIONES Y CONVENCIONES
12/31/2016,VIA PUBLICA,Gdes. Formatos,217800,P+D IDEAS CREATIVAS SRL,AUSA
12/31/2016,VIA PUBLICA,Gdes. Formatos,246840,SELENE PUBLICIDAD,AUSA
10/01/2016,WEB,www.seccionciudad.com,8640,RODEGHIERO DANIEL ESTEBAN,DISFRUTE
10/01/2016,WEB,www.aica.org,14375,AGENCIA INFORMATIVA CATOLICA ARGENTINA ,DISFRUTE
10/01/2016,WEB,www.reportenlinea.com,4200,IMPRESIONES NEWGATE SA,DISFRUTE
10/01/2016,WEB,www.radioberlin.com.ar,10000,LA CORNISA PRODUCCIONES S.A.,DISFRUTE
10/01/2016,WEB,AGENCIA NA,48000,NOTICIAS ARGENTINAS S.A,DISFRUTE
10/01/2016,WEB,ANDRESFERRARO.COM.AR,6000,FERRARO ANDRES,DISFRUTE
10/01/2016,WEB,CANCHAPOLITICA.COM.AR,5000,DIEGO ROTTMAN,DISFRUTE
10/01/2016,WEB,LANUEVAMETROPOLIS.COM.AR,5000,ANDREA GLIKMAN,DISFRUTE
10/01/2016,WEB,PERIODISMO.COM,4000,DIEGO ROTTMAN,DISFRUTE
10/01/2016,WEB,REVISTA DIGITAL EVIDENCIAS,15000,TELÉMACO S.A.,DISFRUTE
10/01/2016,WEB,WAZE,113640.22,IMS ARGENTINA SRL,VTV 2016
10/01/2016,WEB,www.marcelacoronel.com,6000,MARCELA CORONEL,DISFRUTE
10/01/2016,WEB,ww.visavis.com.ar,27500,GC PRODUCCIONES,DISFRUTE
10/01/2016,WEB,www.15minutos.com.ar,25000,IDEAR MEDIA SA,DISFRUTE
10/01/2016,WEB,www.7miradas.com,25000,TELÉMACO S.A.,DISFRUTE
10/01/2016,WEB,www.abcenlinea.com.ar,5000,MARIA BELEN CATTANEO,DISFRUTE
10/01/2016,WEB,www.adnciudad.com,15000,PERUJO RIVAS MARIA ROBERTA,DISFRUTE
10/01/2016,WEB,www.aim.com.ar,8050,AGENCIA ISLAMICA DE NOTICIAS S.A.AGENCIA ISLAMICA DE NOTICIAS S.A.,DISFRUTE
10/01/2016,WEB,www.amia.org.ar,13800,ASOCIACION MUTUAL ISRAELITA ARGENTINA,DISFRUTE
10/01/2016,WEB,www.analisislatino.com,9000,CONTACTO PRODUCCIONES SRL,DISFRUTE
10/01/2016,WEB,www.bigbangnews.com,200000,LA MAÑA S.R.L. / QUINTA COLUMNA,DISFRUTE
10/01/2016,WEB,www.buenosairesdiario.com,21450,VELARDI LORENA VERONICA,DISFRUTE
10/01/2016,WEB,www.buenosairesmequiere.com,11700,Patricia Anahi Garcia,DISFRUTE
10/01/2016,WEB,www.claves-info.com.ar,5000,DEVICOM SA,DISFRUTE
10/01/2016,WEB,www.compartiendoturismo.com,4900,MASIP CARLOS ALBERTO,DISFRUTE
10/01/2016,WEB,www.comunacero.com.ar,9000,TRES ELES PRODUCCIONES SRL,DISFRUTE
10/01/2016,WEB,www.controldetransito.com.ar,18000,ROBERTO JUAN LEONETTI,DISFRUTE
10/01/2016,WEB,www.dariolopreite.com.ar,8000,EN EL MEDIO PRODUCCIONES SRL ,DISFRUTE
10/01/2016,WEB,www.datapolitica.com,40560,SILMAR PRODUCCIONES SRL,DISFRUTE
10/01/2016,WEB,www.defiendase.com,10000,COMARIN COMUNICACIONES Y MARKETING SRL ,DISFRUTE
10/01/2016,WEB,www.diariodecultura.com.ar,10000,LOPEZ DANIEL HORACIO,DISFRUTE
10/01/2016,WEB,www.diarioveloz.com.ar,60000,COMPAÑIA GENERAL DE PRODUCCIONES SA / INTERLOCK SA,DISFRUTE
10/01/2016,WEB,www.dyn.com.ar,15000,DIARIO Y NOTICIAS SA,DISFRUTE
10/01/2016,WEB,www.eduardoserenellini.com,10000,EDUARDO SERENELLINI,DISFRUTE
10/01/2016,WEB,www.ejes.com,10000,EJES SA,DISFRUTE
10/01/2016,WEB,www.elportaldecatalina.com.ar,7000,JUAN MESTICHELLI,DISFRUTE
10/01/2016,WEB,www.empleos.amia.org.ar,13000,ASOCIACION MUTUAL ISRAELITA ARGENTINA,DISFRUTE
10/01/2016,WEB,www.emprendete.com.ar,5000,ERICA OLIJAVETZKY,DISFRUTE
10/01/2016,WEB,www.enciclomedios.com,30000,RINOCERONTE PRODUCCIONES SA / PANOPTICO SRL,DISFRUTE
10/01/2016,WEB,www.estacionaz.com,42350,DAK GRUPO CREATIVO SRL ,DISFRUTE
10/01/2016,WEB,www.expedientepolitico.com.ar,5000,PIZZI NICOLAS ANTONIO,DISFRUTE
10/01/2016,WEB,www.fmdelta903.com,23000,DAK GRUPO CREATIVO SRL ,DISFRUTE
10/01/2016,WEB,www.fundamind.org.ar,4999.95,FUNDACION ASISTENCIAL MATERNO INFANTIL DE AYUDA A NIÑOS CARENCIADOS,DISFRUTE
10/01/2016,WEB,www.futurosustentable.com.ar,10000,GAGO PRODUCCIONES,DISFRUTE
10/01/2016,WEB,www.generaciona.com.ar,6000,JXA SRL / JAMEOS S.A.,DISFRUTE
10/01/2016,WEB,www.haceinstantes.net,51600,DAK GRUPO CREATIVO SRL ,DISFRUTE
10/01/2016,WEB,www.haciendofoconews.com.ar,5000,RODOLFO HECTOR HERRERA,DISFRUTE
10/01/2016,WEB,www.horasminutosysegundos.com,18000,DAK GRUPO CREATIVO SRL ,DISFRUTE
10/01/2016,WEB,www.infocielo.com,25000,CIELO PLATENSE,DISFRUTE
10/01/2016,WEB,www.laguaridarock.com,6000,CARLOS MARIANO HERNANDEZ,DISFRUTE
10/01/2016,WEB,www.lapoliticaonline.com,63000,FIDANZA IGNACIO AMILCAR,DISFRUTE
10/01/2016,WEB,www.lapoliticaonline.com,27000,FIDANZA IGNACIO AMILCAR,DISFRUTE
10/01/2016,WEB,www.letrap.com.ar,25000,TORNESE MARIA CAROLINA / COMUNICACION POSITIVA SRL,DISFRUTE
10/01/2016,WEB,www.leviathan.com.ar,10800,COMPAÑIA DE RAMOS GENERALES SRL,DISFRUTE
10/01/2016,WEB,www.lideresargentinos.com,6000,MINUCHIN SILVIA,DISFRUTE
10/01/2016,WEB,www.luisnovaresio.com.ar,25000,COMUNICACION PUBLICITARIA SRL ,DISFRUTE
10/01/2016,WEB,www.marabuntaonline.com,6000,JAMEOS SA,DISFRUTE
10/01/2016,WEB,www.mariaisabelsanchez.com.ar,12000,MARIA ISABEL SANCHEZ,DISFRUTE
10/01/2016,WEB,www.mariajuliaolivan.com.ar,6000,OLIVAN MARIA JULIA,DISFRUTE
10/01/2016,WEB,www.metropolis.com.ar,6000,ROBERTO PABLO D ANNA,DISFRUTE
10/01/2016,WEB,www.milimcultural.com.ar,3450,ALICIA ESTER VISCHNIVETZKY,DISFRUTE
10/01/2016,WEB,www.minutopolitico.com,12500,AVENDAÑO OMAR,DISFRUTE
10/01/2016,WEB,www.minutoxt.com.ar,27500,GC PRODUCCIONES ,DISFRUTE
10/01/2016,WEB,www.monicagutierrez.com.ar,14400,RAPPORTO S.A.,DISFRUTE
10/01/2016,WEB,www.moskitamuerta.com,15000,BARRA 03 S.A.,DISFRUTE
10/01/2016,WEB,www.mundodinero.com.ar,8000,OTALORA MARIANO EZEQUIEL,DISFRUTE
10/01/2016,WEB,www.notiar.com.ar,6000,GRUPO INFORMATIVO NOTIAR SRL,DISFRUTE
10/01/2016,WEB,www.noticiasbaires.com,31590,GUERRERO LEDEZMA MARTA DELICIA,DISFRUTE
10/01/2016,WEB,www.nuevacatedra.com.ar,7000,BELTRAN MULEIRO MELINA JULIETA,DISFRUTE
10/01/2016,WEB,www.parabuenosaires.com,9300,D ANNA ROBERTO PABLO,DISFRUTE
10/01/2016,WEB,www.periodismoypunto.com.ar,6000,FLAVIO SEBASTIAN MELI,DISFRUTE
10/01/2016,WEB,www.pharmabaires.com,12500,RUBEN MOVERER,DISFRUTE
10/01/2016,WEB,www.proyectogeo.com,9000,MIROL ESTEBAN ANIBAL,DISFRUTE
10/01/2016,WEB,www.puraciudad.com,9500,SPAGNOLLI MARIA NATALIA,DISFRUTE
10/01/2016,WEB,www.radioledonline.com,8000,JAMEOS SA,DISFRUTE
10/01/2016,WEB,www.radioledonline.com,7000,JAMEOS SA,DISFRUTE
10/01/2016,WEB,www.revistameta.com.ar,6000,FERNANDO EMILIO CASALS,DISFRUTE
10/01/2016,WEB,www.sanlorenzoprimero.com.ar,6000,LEONARDO DAMIAN ESPINOSA ANZOATEGUI,DISFRUTE
10/01/2016,WEB,www.sanlorenzoprimero.com.ar,9000,LEONARDO DAMIAN ESPINOSA ANZOATEGUI,DISFRUTE
10/01/2016,WEB,www.semilleroazulgrana.com.ar,5000,CRISTIAN DAMIAN PALADINO,DISFRUTE
10/01/2016,WEB,www.silviabacher.com.ar,5000,BYK ALEJANDRO,DISFRUTE
10/01/2016,WEB,www.sinsacoweb.com.ar,10000,DEVICOM SA,DISFRUTE
10/01/2016,WEB,www.teleproyecto.com,8000,FASANO FRANCISCO EDUARDO,DISFRUTE
10/01/2016,WEB,www.todoteatro.com.ar,8000,SANDRA COMISSO ,DISFRUTE
10/01/2016,WEB,www.urgente24.com,25000,HORA 25 SRL,DISFRUTE
10/01/2016,MEDIOS GRAFICOS,DEF,30000,TAEDA S.A.,DISFRUTE
10/01/2016,MEDIOS GRAFICOS,DIVINITY,20000,IDM COMUNICACION S.A.,DISFRUTE
10/01/2016,MEDIOS GRAFICOS,MU. EL PERIODICO DE LA VACA,7000,COOPERATIVA DE TRABAJO LA VACA LTDA.,DISFRUTE
10/01/2016,MEDIOS GRAFICOS,PLANEANDO SOBRE BUE,17696.25,COMARIN COMUNICACIONES Y MARKETING SRL ,DISFRUTE
10/01/2016,MEDIOS GRAFICOS,PLANETARIO,12800,PLANETARIO PRODUCCIONES S.R.L.,DISFRUTE
10/01/2016,MEDIOS GRAFICOS,TODO ES HISTORIA,14520,FELICITAS LUNA,DISFRUTE
10/01/2016,WEB,www.cineparavos.com,18447.6,GRUPO VIA S.A.,DISFRUTE
10/01/2016,WEB,www.cuponstar.com,26352,GRUPO VIA S.A.,DISFRUTE
10/01/2016,WEB,www.nueva-ciudad.com.ar,6000,MENTA COMUNICACION SRL,DISFRUTE
10/01/2016,WEB,www.plateabaja.com,18447.6,GRUPO VIA S.A.,DISFRUTE
10/01/2016,WEB,www.consumo21.com.ar,8000,EL ARBOL DIGITAL SRL ,DISFRUTE
10/01/2016,WEB,www.datonuria.com.ar,8000,EL ARBOL DIGITAL SRL ,DISFRUTE
10/01/2016,WEB,www.noticiasurbanas.com.ar,24200,PRODUCCIONES URBANAS SRL,DISFRUTE
10/01/2016,WEB,www.planetajoy.com,21780,TOUGH MATCH SRL,DISFRUTE
10/01/2016,MEDIOS GRAFICOS,JOY,15000,TOUGH MATCH SRL,DISFRUTE
10/01/2016,WEB,www.soudtravel.com,5000,SOUDTRAVEL,DISFRUTE
10/01/2016,WEB,www.vivobaires.com,18150,VOCACION SRL ,DISFRUTE
10/01/2016,WEB,www.pastoraldigital.com,13800,ARZOBISPADO DE BUENOS AIRES CENTRO TELEVISIVO ARQUIDIOCESANO- RADIO FM 107.1,DISFRUTE
11/01/2016,WEB,www.seccionciudad.com,8640,RODEGHIERO DANIEL ESTEBAN,EMPRENDEDORISMO
11/01/2016,WEB,www.aica.org,14375,AGENCIA INFORMATIVA CATOLICA ARGENTINA ,EMPRENDEDORISMO
11/01/2016,WEB,AGENCIA NA,48000,NOTICIAS ARGENTINAS S.A,EMPRENDEDORISMO
11/01/2016,WEB,ANDRESFERRARO.COM.AR,6000,FERRARO ANDRES,EMPRENDEDORISMO
11/01/2016,WEB,CANCHAPOLITICA.COM.AR,5000,DIEGO ROTTMAN,EMPRENDEDORISMO
